gene,frac_target,frac_guide_within_target,frac_batch,frac_residual,ss_total,ss_total_check
POT1,0.14398385852187082,0.0036209754623230117,0.03670122764869683,0.8156939383671095,1085.164458728461,1085.1644587284395
ZNF800,0.11423645339600619,0.0035096956572590893,0.10102762365265988,0.7812262272940749,2795.1090254064934,2795.109025406187
GCC1,0.1020172131303057,0.0032940375730335625,0.026658721630112136,0.8680300276665486,562.7563282210483,562.7563282210238
ARF5,0.14830000734313847,0.005274478192449404,0.17070938027617397,0.6757161341882381,7970.552902817236,7970.552902818345
SND1,0.15869339734739565,0.004221360592236051,0.08591857740503993,0.7511666646553283,5908.080854009863,5908.080854010028
SND1-IT1,0.10466334029487248,0.005121945449690918,0.034223651538968676,0.855991062716468,906.8478922521325,906.8478922521053
RBM28,0.20281147390941678,0.00420727646978587,0.12593583368475067,0.6670454159360466,12959.998697142984,12959.998697143059
IMPDH1,0.15296541785170994,0.003114149156868189,0.052125559693098275,0.7917948732983235,1947.3002242894079,1947.3002242893924
HILPDA,0.1389008672771864,0.0043575869518078245,0.0362608062104386,0.8204807395605671,1739.4621864862327,1739.4621864862975
METTL2B,0.1532727874839396,0.002993311215439509,0.05503462407642428,0.7886992772241966,3018.1819503477877,3018.181950347835
CALU,0.14371131478516783,0.00453381896460367,0.10988418602194908,0.7418706802282795,8968.663278833566,8968.663278834294
CCDC136,0.14718557650033667,0.003637446379438705,0.02064283438498664,0.828534142735238,1044.139255138664,1044.1392551387646
FLNC,0.14491468222114937,0.004347619516568716,0.030897896275686676,0.8198398019865952,1415.6281933555445,1415.6281933555124
ATP6V1F,0.2714560772006358,0.0034169818863130958,0.19533809277419825,0.5297888481388529,61358.49059318361,61358.490593184375
TNPO3,0.18790882121116712,0.00356320072489447,0.07339221934458671,0.7351357587193517,5899.465408033576,5899.46540803318
UBE2H,0.2347573548975665,0.003616937619212413,0.034593251697169466,0.7270324557860515,2400.576682951194,2400.5766829510903
ZC3HC1,0.17542612160491944,0.003925888281243559,0.051006799733080574,0.7696411903807564,2499.3283647302087,2499.3283647301228
KLHDC10,0.14195542444448125,0.00398904943148168,0.05754924626907708,0.79650627985496,3793.3117391172,3793.311739117336
TMEM209,0.14934653959497368,0.005012640782612992,0.03437818937772688,0.8112626302446865,1616.7601666589317,1616.7601666590822
